order_item_id,order_id,product_id,quantity,price_at_purchase,order_date,customer_id,total_price,product_name,category,price,supplier_id,revenue
16815,7172,16,2,11.99,2024-09-29,4247,2294.64,Mechanical Keyboard,Electronics,931.97,516,23.98
16816,3802,1334,2,12.0,2024-05-31,6391,1188.9,Air Purifier,Home & Kitchen,618.53,534,24.0
16817,5103,1779,2,12.0,2024-07-20,9804,1271.46,Storage Containers,Home & Kitchen,11.63,579,24.0
16818,5907,134,2,12.01,2023-12-20,3286,1708.18,Air Purifier,Home & Kitchen,495.6,534,24.02
16819,5409,1654,2,12.03,2024-04-22,8313,2567.58,Desk Mat,Accessories,467.49,554,24.06
16820,4156,985,2,12.05,2024-08-08,5172,1927.12,Smartphone Case,Accessories,242.47,585,24.1
16821,3782,68,2,12.06,2024-09-18,6729,3033.07,Monitor Stand,Furniture,245.35,568,24.12
16822,12470,1653,2,12.07,2024-02-24,663,654.86,Document Scanner,Electronics,680.94,553,24.14
16823,12881,1938,2,12.08,2024-04-01,3703,5461.36,Wireless Charger,Electronics,722.11,538,24.16
16824,10069,478,2,12.08,2024-03-08,9324,282.76,Cable Organizer,Accessories,277.35,578,24.16
16825,7094,898,2,12.08,2024-02-07,7225,262.56,File Cabinet,Furniture,461.79,598,24.16
16826,14683,1373,2,12.08,2024-04-14,67,2014.51,Bookshelf,Furniture,625.66,573,24.16
16827,7145,1637,2,12.09,2024-01-04,1792,743.22,Throw Pillows,Home & Kitchen,840.41,537,24.18
16828,11888,637,2,12.1,2024-07-28,3057,3113.44,Throw Pillows,Home & Kitchen,997.33,537,24.2
16829,4570,1980,2,12.1,2024-02-13,5464,755.09,Kitchen Blender,Home & Kitchen,964.36,580,24.2
16830,3228,220,2,12.1,2024-04-16,9447,6102.3,Wireless Mouse,Electronics,26.5,520,24.2
16831,2491,480,2,12.11,2024-09-14,6775,680.42,Kitchen Blender,Home & Kitchen,330.42,580,24.22
16832,7009,1748,2,12.11,2024-03-17,2331,3058.02,File Cabinet,Furniture,761.46,548,24.22
16833,2620,862,2,12.13,2024-03-06,4031,575.66,Rice Cooker,Home & Kitchen,365.71,562,24.26
16834,3860,1092,2,12.13,2024-07-30,4819,7788.96,Electric Kettle,Home & Kitchen,359.63,592,24.26
16835,9515,998,2,12.14,2024-11-03,4073,7177.96,File Cabinet,Furniture,826.71,598,24.28
16836,13661,1215,2,12.17,2024-07-03,6472,1905.98,Laptop Stand,Accessories,933.38,515,24.34
16837,10161,1806,2,12.18,2023-12-22,2652,127.21,Drawer Unit,Furniture,347.67,506,24.36
16838,11334,237,2,12.18,2024-08-03,6718,1176.84,Throw Pillows,Home & Kitchen,322.78,537,24.36
16839,7374,186,2,12.19,2023-12-13,8478,473.81,Standing Desk,Furniture,337.1,586,24.38
16840,14913,931,2,12.19,2024-02-05,9561,306.0,Wall Clock,Home & Kitchen,12.31,531,24.38
16841,8787,1751,2,12.19,2024-10-15,1416,9926.48,Office Chair,Furniture,255.39,551,24.38
16842,10621,1024,2,12.19,2024-07-18,7632,906.68,Portable Charger,Accessories,146.82,524,24.38
16843,5986,862,2,12.21,2024-10-29,5428,4178.32,Rice Cooker,Home & Kitchen,365.71,562,24.42
16844,12460,658,2,12.22,2024-05-16,432,3401.36,External SSD,Electronics,524.39,558,24.44
16845,2222,434,2,12.22,2024-07-10,4608,1464.08,Air Purifier,Home & Kitchen,327.19,534,24.44
16846,5093,1181,2,12.22,2024-04-09,3435,457.11,Wall Clock,Home & Kitchen,138.84,581,24.44
16847,1883,251,2,12.23,2024-02-19,7120,1080.16,Office Chair,Furniture,597.35,551,24.46
16848,2462,684,2,12.24,2024-08-19,3943,776.86,Air Purifier,Home & Kitchen,602.9,584,24.48
16849,11357,1963,2,12.25,2024-01-11,868,5891.97,Phone Grip,Accessories,316.86,563,24.5
16850,5469,373,2,12.26,2023-11-27,7865,3160.22,Bookshelf,Furniture,191.37,573,24.52
16851,3917,1858,2,12.27,2024-03-11,6903,271.64,External SSD,Electronics,979.81,558,24.54
16852,7586,1567,2,12.28,2024-01-17,9732,9034.26,Food Processor,Home & Kitchen,644.55,567,24.56
16853,12468,381,2,12.29,2023-12-15,3156,1802.58,Wall Clock,Home & Kitchen,552.57,581,24.58
16854,2437,567,2,12.29,2023-11-11,9547,5309.08,Food Processor,Home & Kitchen,663.72,567,24.58
16855,13602,1931,2,12.3,2024-06-12,3123,1222.8,Wall Clock,Home & Kitchen,731.03,531,24.6
16856,10248,134,2,12.31,2024-08-11,4905,1734.68,Air Purifier,Home & Kitchen,495.6,534,24.62
16857,14670,120,2,12.31,2024-09-13,7907,1883.42,Wireless Mouse,Electronics,549.23,520,24.62
16858,8806,719,2,12.32,2024-11-04,4931,1933.88,Laptop Sleeve,Accessories,348.21,519,24.64
16859,12021,1381,2,12.33,2024-06-29,1847,3411.36,Wall Clock,Home & Kitchen,909.54,581,24.66
16860,9714,560,2,12.33,2024-07-19,6912,4247.94,Gaming Keyboard,Electronics,821.67,560,24.66
16861,13930,256,2,12.35,2024-10-11,993,6410.2,Drawer Unit,Furniture,934.33,556,24.7
16862,11532,78,2,12.36,2024-10-23,1981,1880.64,Cable Organizer,Accessories,651.06,578,24.72
16863,2813,1808,2,12.37,2024-08-31,1755,3487.4,External SSD,Electronics,769.62,508,24.74
16864,114,28,2,12.41,2024-01-23,2148,883.12,Cable Organizer,Accessories,942.15,528,24.82
16865,6365,1892,2,12.42,2024-10-12,272,1135.66,Electric Kettle,Home & Kitchen,580.79,592,24.84
16866,11159,1921,2,12.42,2024-05-03,8580,5000.74,Power Strip,Electronics,528.04,521,24.84
16867,3180,458,2,12.44,2024-08-15,1127,6255.98,External SSD,Electronics,178.04,558,24.88
16868,12275,384,2,12.45,2024-08-21,4464,4003.1,Air Purifier,Home & Kitchen,631.97,584,24.9
16869,600,723,2,12.45,2024-10-24,8696,2708.55,Bookshelf,Furniture,529.78,523,24.9
16870,12632,40,2,12.46,2023-11-14,5333,911.51,USB-C Hub,Electronics,786.96,540,24.92
16871,4645,1324,2,12.46,2024-01-16,7859,3787.64,Portable Charger,Accessories,507.92,524,24.92
16872,12540,1645,2,12.46,2024-03-04,3271,888.95,Desk Lamp,Home & Kitchen,739.75,545,24.92
16873,10530,364,2,12.47,2024-03-10,2184,8701.24,Toaster Oven,Home & Kitchen,517.59,564,24.94
16874,2842,107,2,12.47,2024-05-23,9438,2721.58,Bath Towels,Home & Kitchen,71.33,507,24.94
16875,13634,1028,2,12.47,2024-02-05,7410,2241.62,Cable Organizer,Accessories,436.54,528,24.94
16876,12276,238,2,12.48,2024-08-09,8792,5746.62,Wireless Charger,Electronics,61.99,538,24.96
16877,3112,243,2,12.48,2024-01-08,5826,5860.47,Desk Organizer,Accessories,634.6,543,24.96
16878,1200,1853,2,12.48,2024-03-03,7578,2552.16,Document Scanner,Electronics,753.09,553,24.96
16879,12155,695,2,12.49,2024-10-05,8302,68.86,Desk Lamp,Home & Kitchen,46.74,595,24.98
16880,1983,1207,2,12.51,2024-10-25,6993,858.45,Bath Towels,Home & Kitchen,24.84,507,25.02
16881,1123,1238,2,12.51,2024-06-27,6363,4323.48,Wireless Charger,Electronics,387.74,538,25.02
16882,10761,526,2,12.52,2024-10-13,4260,681.98,Noise Cancelling Headset,Electronics,182.82,526,25.04
16883,7325,122,2,12.52,2024-03-09,1956,89.48,Microphone,Electronics,338.97,522,25.04
16884,9318,931,2,12.53,2023-11-29,3628,3384.15,Wall Clock,Home & Kitchen,12.31,531,25.06
16885,2055,1384,2,12.54,2023-11-28,8749,219.1,Air Purifier,Home & Kitchen,177.18,584,25.08
16886,3918,441,2,12.55,2024-05-15,380,2122.76,Wireless Earbuds,Electronics,279.18,541,25.1
16887,5886,205,2,12.56,2024-06-02,8063,3051.2,Tablet Stand,Accessories,331.01,505,25.12
16888,14546,891,2,12.56,2024-03-08,7098,4067.12,Wireless Earbuds,Electronics,426.24,591,25.12
16889,10223,705,2,12.58,2024-10-25,853,5150.46,Tablet Stand,Accessories,522.34,505,25.16
16890,12176,1848,2,12.59,2024-09-20,6508,3345.46,File Cabinet,Furniture,722.31,548,25.18
16891,10126,1463,2,12.59,2024-10-19,7442,2968.48,Phone Grip,Accessories,889.07,563,25.18
16892,5122,1569,2,12.6,2023-11-24,5844,1621.34,Laptop Sleeve,Accessories,156.87,569,25.2
16893,728,1109,2,12.62,2023-11-11,9705,957.85,Computer Speakers,Electronics,344.94,509,25.24
16894,9508,1749,2,12.64,2024-05-01,3379,7312.32,Webcam HD,Electronics,383.25,549,25.28
16895,12706,1681,2,12.65,2024-06-14,7505,2287.66,Wall Clock,Home & Kitchen,359.69,581,25.3
16896,2288,219,2,12.67,2024-01-04,4668,2073.74,Laptop Sleeve,Accessories,477.95,519,25.34
16897,2305,684,2,12.68,2024-05-23,5700,291.86,Air Purifier,Home & Kitchen,602.9,584,25.36
16898,6288,1626,2,12.69,2024-03-13,1314,8896.08,Noise Cancelling Headset,Electronics,832.58,526,25.38
16899,12270,1444,2,12.69,2024-03-25,689,5562.38,Screen Protector,Accessories,247.77,544,25.38
16900,7983,545,2,12.69,2023-11-25,8850,750.34,Desk Lamp,Home & Kitchen,171.11,545,25.38
16901,11706,1265,2,12.71,2024-01-08,7349,4289.58,Laptop Stand,Accessories,650.91,565,25.42
16902,14090,168,2,12.71,2024-05-05,8693,727.17,Monitor Stand,Furniture,891.25,568,25.42
16903,6585,93,2,12.71,2024-07-05,2075,6316.11,Desk Organizer,Accessories,600.11,593,25.42
16904,3729,1477,2,12.73,2023-11-17,3595,972.87,Smart Watch,Electronics,905.55,577,25.46
16905,3052,824,2,12.75,2024-01-16,5946,2021.98,Portable Charger,Accessories,268.95,524,25.5
16906,2978,1147,2,12.77,2024-05-25,2270,7978.1,Water Bottle,Home & Kitchen,647.05,547,25.54
16907,13560,1026,2,12.78,2024-02-22,1799,956.07,Noise Cancelling Headset,Electronics,510.48,526,25.56
16908,3609,149,2,12.78,2024-03-18,8578,2529.18,Webcam HD,Electronics,652.22,549,25.56
16909,14128,1580,2,12.78,2024-04-25,4230,3887.81,Kitchen Blender,Home & Kitchen,375.75,580,25.56
16910,584,1328,2,12.79,2023-12-11,5320,1924.14,Cable Organizer,Accessories,94.81,528,25.58
16911,7717,917,2,12.79,2024-05-02,2966,4167.2,Food Processor,Home & Kitchen,147.23,517,25.58
16912,2417,1573,2,12.8,2024-06-17,4589,478.81,Bookshelf,Furniture,692.49,573,25.6
16913,3539,1677,2,12.81,2023-12-12,1079,3012.9,Smart Watch,Electronics,368.86,577,25.62
16914,6624,520,2,12.81,2024-08-20,6718,2775.84,Wireless Mouse,Electronics,431.12,520,25.62
16915,10089,501,2,12.82,2024-09-23,1584,4627.79,Office Chair,Furniture,468.53,501,25.64
16916,6446,821,2,12.82,2024-04-22,6471,2876.72,Power Strip,Electronics,212.11,521,25.64
16917,2259,881,2,12.83,2024-05-11,2805,1646.61,Wall Clock,Home & Kitchen,353.79,581,25.66
16918,13322,1272,2,12.84,2024-08-23,1603,5264.8,Microphone,Electronics,717.98,572,25.68
16919,5061,932,2,12.84,2024-03-18,4025,1881.21,Storage Shelf,Furniture,537.14,532,25.68
16920,398,680,2,12.84,2024-08-25,1067,2166.84,Kitchen Blender,Home & Kitchen,75.7,580,25.68
16921,5815,262,2,12.85,2024-08-24,7795,6561.0,Rice Cooker,Home & Kitchen,949.91,562,25.7
16922,1103,476,2,12.85,2023-11-25,2431,319.8,Noise Cancelling Headset,Electronics,430.69,576,25.7
16923,10598,1855,2,12.85,2023-11-28,1472,2915.85,Tablet Stand,Accessories,793.09,555,25.7
16924,3767,577,2,12.86,2024-03-22,6,1780.22,Smart Watch,Electronics,157.29,577,25.72
16925,6522,56,2,12.86,2024-01-03,8752,2548.92,Drawer Unit,Furniture,794.85,556,25.72
16926,686,502,2,12.88,2023-11-10,5107,3755.36,Coffee Maker,Home & Kitchen,333.71,502,25.76
16927,1723,1337,2,12.89,2023-11-17,5779,1072.66,Throw Pillows,Home & Kitchen,576.63,537,25.78
16928,4576,23,2,12.9,2024-08-13,4340,1407.64,Bookshelf,Furniture,491.45,523,25.8
16929,5589,980,2,12.91,2024-06-15,6304,832.77,Kitchen Blender,Home & Kitchen,100.12,580,25.82
16930,11327,1130,2,12.91,2024-02-24,1787,8526.62,Kitchen Blender,Home & Kitchen,270.63,530,25.82
16931,6775,847,2,12.91,2023-11-19,7546,1393.1,Water Bottle,Home & Kitchen,389.9,547,25.82
16932,11041,656,2,12.91,2024-10-07,25,2431.34,Drawer Unit,Furniture,762.16,556,25.82
16933,12320,375,2,12.93,2024-08-10,2451,791.38,Bluetooth Headphones,Electronics,490.32,575,25.86
16934,8462,1016,2,12.93,2024-09-10,1283,1108.14,Mechanical Keyboard,Electronics,605.03,516,25.86
16935,14303,1095,2,12.93,2024-02-27,2920,2503.78,Desk Lamp,Home & Kitchen,338.72,595,25.86
16936,5754,1319,2,12.94,2024-05-21,4273,1649.32,Laptop Sleeve,Accessories,413.24,519,25.88
16937,631,108,2,12.94,2024-02-20,3438,507.32,External SSD,Electronics,37.16,508,25.88
16938,12111,1649,2,12.95,2024-07-04,5875,105.82,Webcam HD,Electronics,564.84,549,25.9
16939,5714,1462,2,12.95,2024-04-22,1117,1791.5,Rice Cooker,Home & Kitchen,590.44,562,25.9
16940,11489,1063,2,12.96,2024-05-21,3065,826.77,Phone Grip,Accessories,360.14,563,25.92
16941,13159,673,2,12.96,2024-06-11,4180,5229.06,Bookshelf,Furniture,486.12,573,25.92
16942,11505,192,2,12.96,2024-05-31,2220,294.65,Electric Kettle,Home & Kitchen,216.51,592,25.92
16943,2389,1483,2,12.96,2024-09-09,8623,6322.32,WiFi Router,Electronics,717.61,583,25.92
16944,7472,1379,2,12.97,2024-07-08,3684,8836.94,Storage Containers,Home & Kitchen,774.84,579,25.94
16945,5929,441,2,13.0,2024-01-30,3767,1430.72,Wireless Earbuds,Electronics,279.18,541,26.0
16946,3856,470,2,13.01,2024-10-12,615,5739.42,Wireless Mouse,Electronics,89.99,570,26.02
16947,13461,1492,2,13.01,2024-11-03,6297,519.76,Electric Kettle,Home & Kitchen,669.66,592,26.02
16948,11786,1601,2,13.02,2024-07-19,8295,6889.08,Office Chair,Furniture,122.19,501,26.04
16949,7327,96,2,13.02,2024-09-15,1588,2818.71,4K Monitor,Electronics,619.95,596,26.04
16950,6953,995,2,13.02,2024-03-20,1766,3222.84,Desk Lamp,Home & Kitchen,202.99,595,26.04
16951,2242,664,2,13.04,2023-12-17,5784,1655.12,Toaster Oven,Home & Kitchen,767.97,564,26.08
16952,13744,1025,2,13.04,2024-07-22,6412,1979.72,Bluetooth Headphones,Electronics,661.38,525,26.08
16953,4135,1589,2,13.05,2024-10-24,5105,3179.28,Wireless Presenter,Electronics,165.99,589,26.1
16954,7196,1718,2,13.07,2024-10-20,1204,229.09,Monitor Stand,Furniture,106.21,518,26.14
16955,5216,475,2,13.08,2024-08-27,1546,2033.52,Bluetooth Headphones,Electronics,345.21,575,26.16
16956,7372,55,2,13.09,2024-01-15,7428,258.79,Tablet Stand,Accessories,674.61,555,26.18
16957,11055,654,2,13.09,2024-06-20,3150,563.81,Desk Mat,Accessories,466.2,554,26.18
16958,7626,1444,2,13.09,2024-03-11,5077,5717.33,Screen Protector,Accessories,247.77,544,26.18
16959,9135,1837,2,13.1,2024-07-13,6714,2462.29,Throw Pillows,Home & Kitchen,169.66,537,26.2
16960,5054,1068,2,13.1,2024-11-01,398,716.48,Monitor Stand,Furniture,130.7,568,26.2
16961,2239,168,2,13.11,2024-04-19,9051,3410.4,Monitor Stand,Furniture,891.25,568,26.22
16962,5448,1915,2,13.11,2024-04-21,721,536.94,Laptop Stand,Accessories,740.24,515,26.22
16963,14391,78,2,13.11,2024-08-09,7693,437.78,Cable Organizer,Accessories,651.06,578,26.22
16964,1720,125,2,13.11,2024-06-27,1609,3824.5,Bluetooth Headphones,Electronics,785.1,525,26.22
16965,11162,1118,2,13.12,2024-01-08,3389,5127.76,Monitor Stand,Furniture,651.62,518,26.24
16966,10905,368,2,13.12,2023-11-13,9818,2424.02,Monitor Stand,Furniture,334.91,568,26.24
16967,6299,1179,2,13.12,2024-07-25,1641,2589.99,Storage Containers,Home & Kitchen,644.19,579,26.24
16968,6278,1632,2,13.13,2024-07-13,9980,791.14,Storage Shelf,Furniture,617.99,532,26.26
16969,10109,294,2,13.13,2024-08-27,7974,1139.8,Screen Protector,Accessories,648.22,594,26.26
16970,14394,1806,2,13.13,2024-09-14,6222,5125.42,Drawer Unit,Furniture,347.67,506,26.26
16971,4818,769,2,13.14,2023-11-13,1582,1951.86,Laptop Sleeve,Accessories,974.57,569,26.28
16972,3972,670,2,13.15,2024-09-01,7009,5383.3,Wireless Mouse,Electronics,557.61,570,26.3
16973,11411,947,2,13.16,2024-01-25,489,5371.84,Water Bottle,Home & Kitchen,782.17,547,26.32
16974,10744,854,2,13.16,2024-03-06,2718,4962.72,Desk Mat,Accessories,450.46,554,26.32
16975,11170,644,2,13.17,2023-12-10,6682,188.08,Screen Protector,Accessories,372.06,544,26.34
16976,3969,894,2,13.17,2024-08-20,3313,2351.76,Screen Protector,Accessories,141.33,594,26.34
16977,6566,161,2,13.18,2024-08-27,8033,3049.56,Gaming Mouse Pad,Accessories,476.79,561,26.36
16978,2500,1195,2,13.18,2024-05-22,3779,508.88,Desk Lamp,Home & Kitchen,686.64,595,26.36
16979,7318,1168,2,13.19,2024-04-18,9834,2430.54,Monitor Stand,Furniture,991.36,568,26.38
16980,9415,1143,2,13.2,2024-05-28,1022,2531.75,Desk Organizer,Accessories,58.2,543,26.4
16981,1968,538,2,13.21,2023-11-09,5250,1026.02,Wireless Charger,Electronics,956.06,538,26.42
16982,14230,1236,2,13.22,2023-12-05,5742,1098.07,Standing Desk,Furniture,656.43,536,26.44
16983,2589,1701,2,13.22,2024-05-21,5840,5641.14,Office Chair,Furniture,714.52,501,26.44
16984,8642,161,2,13.22,2024-09-25,538,1037.0,Gaming Mouse Pad,Accessories,476.79,561,26.44
16985,12537,1974,2,13.23,2024-01-02,5639,1087.56,Portable Charger,Accessories,674.23,574,26.46
16986,8173,330,2,13.24,2024-04-05,1479,1999.66,Kitchen Blender,Home & Kitchen,16.9,530,26.48
16987,6822,1885,2,13.24,2023-12-13,5945,1362.44,Smartphone Case,Accessories,117.2,585,26.48
16988,12577,637,2,13.24,2024-04-24,913,1322.81,Throw Pillows,Home & Kitchen,997.33,537,26.48
16989,11427,1749,2,13.24,2023-12-03,593,2382.16,Webcam HD,Electronics,383.25,549,26.48
16990,454,1930,2,13.24,2024-08-05,5473,4192.08,Kitchen Blender,Home & Kitchen,880.17,530,26.48
16991,5131,141,2,13.24,2024-06-25,5446,1347.36,Wireless Earbuds,Electronics,956.18,541,26.48
16992,3740,1380,2,13.24,2024-10-23,3900,444.2,Kitchen Blender,Home & Kitchen,122.48,580,26.48
16993,1012,580,2,13.25,2024-01-09,9482,1512.5,Kitchen Blender,Home & Kitchen,761.41,580,26.5
16994,14003,409,2,13.25,2024-05-18,7402,404.26,Computer Speakers,Electronics,891.41,509,26.5
16995,7559,362,2,13.26,2024-09-24,2709,1794.42,Rice Cooker,Home & Kitchen,817.29,562,26.52
16996,13633,1105,2,13.27,2024-06-29,990,3720.66,Tablet Stand,Accessories,28.95,505,26.54
16997,11007,262,2,13.27,2024-04-19,7509,2247.94,Rice Cooker,Home & Kitchen,949.91,562,26.54
16998,5075,42,2,13.3,2024-03-07,8026,375.02,Electric Kettle,Home & Kitchen,260.72,542,26.6
16999,5180,515,2,13.31,2024-04-01,5012,3890.56,Laptop Stand,Accessories,137.58,515,26.62
17000,13794,884,2,13.33,2023-11-14,1305,806.28,Air Purifier,Home & Kitchen,897.15,584,26.66
17001,8403,1787,2,13.33,2024-04-12,9870,3005.3,Throw Pillows,Home & Kitchen,703.85,587,26.66
17002,10689,1302,2,13.34,2024-11-04,2618,593.68,Coffee Maker,Home & Kitchen,636.56,502,26.68
17003,12844,324,2,13.34,2024-02-16,9917,4987.09,Portable Charger,Accessories,24.13,524,26.68
17004,10081,823,2,13.36,2024-07-09,8912,715.86,Bookshelf,Furniture,907.19,523,26.72
17005,4410,936,2,13.37,2024-06-03,1414,3818.46,Standing Desk,Furniture,786.05,536,26.74
17006,6486,426,2,13.38,2024-04-13,99,107.13,Noise Cancelling Headset,Electronics,853.93,526,26.76
17007,6834,1381,2,13.4,2024-09-13,7733,1450.9,Wall Clock,Home & Kitchen,909.54,581,26.8
17008,10179,882,2,13.41,2024-04-21,6741,2171.86,Storage Shelf,Furniture,13.11,582,26.82
17009,974,699,2,13.41,2024-01-16,1446,7890.12,Webcam HD,Electronics,938.94,599,26.82
17010,8443,1188,2,13.41,2023-12-06,7107,6637.2,Wireless Charger,Electronics,972.74,588,26.82
17011,12327,498,2,13.41,2024-02-19,6236,2055.26,File Cabinet,Furniture,135.5,598,26.82
17012,1626,693,2,13.42,2024-01-24,1290,1715.66,Desk Organizer,Accessories,930.02,593,26.84
17013,5840,1442,2,13.43,2024-10-07,2401,2229.74,Electric Kettle,Home & Kitchen,645.05,542,26.86
17014,14374,1921,2,13.44,2023-11-06,5981,2876.43,Power Strip,Electronics,528.04,521,26.88
17015,1961,1984,2,13.45,2024-02-27,9396,810.13,Air Purifier,Home & Kitchen,266.06,584,26.9
17016,2200,683,2,13.47,2024-05-06,4262,794.42,WiFi Router,Electronics,178.09,583,26.94
17017,1286,139,2,13.5,2024-10-12,8080,227.99,Wireless Presenter,Electronics,325.14,539,27.0
17018,5964,651,2,13.5,2024-05-08,2464,130.08,Office Chair,Furniture,593.76,551,27.0
17019,4233,1388,2,13.51,2024-01-11,1836,5520.69,Wireless Charger,Electronics,19.38,588,27.02
17020,9006,687,2,13.51,2024-02-05,520,6213.02,Throw Pillows,Home & Kitchen,254.62,587,27.02
17021,4398,269,2,13.52,2024-02-04,666,6992.46,Laptop Sleeve,Accessories,542.17,569,27.04
17022,2276,224,2,13.52,2023-12-01,2638,3020.66,Portable Charger,Accessories,316.48,524,27.04
17023,1008,107,2,13.52,2024-03-17,104,6468.48,Bath Towels,Home & Kitchen,71.33,507,27.04
17024,7686,1682,2,13.53,2024-01-27,6164,1673.62,Storage Shelf,Furniture,358.01,582,27.06
17025,2038,1241,2,13.53,2024-11-01,9071,757.96,Wireless Earbuds,Electronics,703.04,541,27.06
17026,3150,1540,2,13.53,2023-12-04,8027,639.72,USB-C Hub,Electronics,674.55,540,27.06
17027,4928,1766,2,13.53,2024-03-28,1575,932.94,Mechanical Keyboard,Electronics,173.09,566,27.06
17028,10849,1665,2,13.54,2024-02-04,3125,3759.32,Laptop Stand,Accessories,38.88,565,27.08
17029,7529,229,2,13.55,2024-03-24,9771,1609.9,Storage Containers,Home & Kitchen,467.45,529,27.1
17030,7896,297,2,13.55,2023-11-13,5206,878.78,Water Bottle,Home & Kitchen,629.95,597,27.1
17031,13759,179,2,13.56,2024-08-30,5089,1958.32,Storage Containers,Home & Kitchen,618.01,579,27.12
17032,5200,479,2,13.57,2024-09-21,952,316.06,Storage Containers,Home & Kitchen,856.93,579,27.14
17033,14795,1692,2,13.58,2024-03-30,679,2050.44,Electric Kettle,Home & Kitchen,174.28,592,27.16
17034,1780,524,2,13.58,2024-05-15,960,7855.56,Portable Charger,Accessories,578.01,524,27.16
17035,4360,769,2,13.6,2023-12-15,3154,5014.32,Laptop Sleeve,Accessories,974.57,569,27.2
17036,12546,1555,2,13.61,2024-10-22,6467,1944.46,Tablet Stand,Accessories,53.57,555,27.22
17037,4359,261,2,13.61,2024-07-12,6962,3366.22,Gaming Mouse Pad,Accessories,761.69,561,27.22
17038,6375,1515,2,13.62,2024-05-02,2351,1045.06,Laptop Stand,Accessories,761.55,515,27.24
17039,14538,694,2,13.63,2024-04-19,7615,572.2,Screen Protector,Accessories,730.37,594,27.26
17040,12332,624,2,13.63,2024-08-15,8090,500.98,Portable Charger,Accessories,8.57,524,27.26
17041,9450,763,2,13.64,2023-12-08,8555,2168.32,Phone Grip,Accessories,680.24,563,27.28
17042,1431,128,2,13.65,2024-11-03,3099,2973.15,Cable Organizer,Accessories,660.55,528,27.3
17043,8425,165,2,13.65,2024-09-26,2635,1423.08,Laptop Stand,Accessories,739.58,565,27.3
17044,11965,1545,2,13.66,2023-12-17,7240,7816.28,Desk Lamp,Home & Kitchen,742.85,545,27.32
17045,165,411,2,13.66,2023-12-17,8171,5920.83,Gaming Mouse Pad,Accessories,607.61,511,27.32
17046,6868,379,2,13.67,2024-02-12,1275,3112.38,Storage Containers,Home & Kitchen,7.03,579,27.34
17047,14109,1316,2,13.67,2024-03-30,1851,1211.04,Mechanical Keyboard,Electronics,128.12,516,27.34
17048,842,1432,2,13.68,2024-05-19,6961,3725.56,Storage Shelf,Furniture,373.57,532,27.36
17049,10627,1825,2,13.68,2024-08-30,9305,3055.16,Bluetooth Headphones,Electronics,565.57,525,27.36
17050,14744,1952,2,13.68,2024-02-17,8632,3756.81,Coffee Maker,Home & Kitchen,774.92,552,27.36
17051,13591,1390,2,13.69,2024-02-12,8222,3441.34,USB-C Hub,Electronics,112.83,590,27.38
17052,4707,809,2,13.69,2024-09-27,2668,5480.42,Computer Speakers,Electronics,675.3,509,27.38
17053,1423,1155,2,13.7,2024-05-04,3358,3043.6,Tablet Stand,Accessories,578.36,555,27.4
17054,6113,911,2,13.7,2023-12-10,8021,5776.96,Gaming Mouse Pad,Accessories,36.92,511,27.4
17055,1219,342,2,13.71,2023-12-27,9248,5259.15,Electric Kettle,Home & Kitchen,162.87,542,27.42
17056,5329,1141,2,13.71,2024-06-25,740,5746.38,Wireless Earbuds,Electronics,150.71,541,27.42
17057,12646,268,2,13.71,2024-08-06,4381,1199.7,Monitor Stand,Furniture,845.57,568,27.42
17058,5691,522,2,13.72,2024-03-09,589,4325.64,Microphone,Electronics,406.07,522,27.44
17059,7060,1694,2,13.72,2024-09-04,4860,2017.78,Screen Protector,Accessories,715.23,594,27.44
17060,603,1725,2,13.73,2024-03-15,8263,2805.04,Bluetooth Headphones,Electronics,317.39,525,27.46
17061,10926,1538,2,13.74,2023-11-06,1084,2033.05,Wireless Charger,Electronics,354.69,538,27.48
17062,3754,208,2,13.74,2024-02-26,3210,1838.73,External SSD,Electronics,419.98,508,27.48
17063,5890,77,2,13.76,2024-04-27,259,1464.91,Smart Watch,Electronics,343.71,577,27.52
17064,12040,946,2,13.76,2023-12-08,1176,6068.05,4K Monitor,Electronics,252.94,546,27.52
17065,3516,1411,2,13.76,2024-10-03,8238,2525.61,Gaming Mouse Pad,Accessories,153.45,511,27.52
17066,890,1088,2,13.76,2024-08-19,436,2699.12,Wireless Charger,Electronics,298.27,588,27.52
17067,12813,1129,2,13.79,2024-07-22,356,3474.62,Storage Containers,Home & Kitchen,691.53,529,27.58
17068,2173,1284,2,13.79,2023-11-14,3262,830.02,Air Purifier,Home & Kitchen,316.99,584,27.58
17069,3602,1066,2,13.8,2024-01-25,7375,7929.6,Mechanical Keyboard,Electronics,523.6,566,27.6
17070,7062,480,2,13.8,2024-08-10,1322,2484.42,Kitchen Blender,Home & Kitchen,330.42,580,27.6
17071,6250,631,2,13.8,2024-08-13,6407,379.01,Wall Clock,Home & Kitchen,821.44,531,27.6
17072,7615,909,2,13.8,2024-04-30,5829,644.44,Computer Speakers,Electronics,309.12,509,27.6
17073,1506,1200,2,13.81,2024-01-31,7368,538.31,Keyboard Wrist Rest,Accessories,93.98,600,27.62
17074,8364,1901,2,13.82,2024-07-28,2141,1234.99,Office Chair,Furniture,641.74,501,27.64
17075,3629,27,2,13.82,2024-07-06,9358,1506.68,Smart Watch,Electronics,824.9,527,27.64
